"street","hondius_1612","berckenrode_1625","ram_1692","loman_1876","pw_1909","pw_1943","pw_1985"
"https://adamlink.nl/geo/street/weteringstraat/4979",,,"yes",,,,
"https://adamlink.nl/geo/street/weversgang/6803",,,,"yes",,,
"https://adamlink.nl/geo/street/wieldraaiersgang/8136",,,,"yes",,,
"https://adamlink.nl/geo/street/wieldraaiersgang/8137",,,,"yes",,,
"https://adamlink.nl/geo/street/wieldraaijersgang/6795",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/wieldraaijersgang/6875",,,,"yes","no",,
"https://adamlink.nl/geo/street/wieringerstraat/6331",,"yes","yes",,,,
"https://adamlink.nl/geo/street/wiersgang/8139",,,,"yes",,,
"https://adamlink.nl/geo/street/wijde-gang/6751",,,,"yes",,"yes","no"
"https://adamlink.nl/geo/street/wijde-gang/7045",,,,"yes",,,
"https://adamlink.nl/geo/street/wijde-heisteeg/5010",,"yes","yes",,,,
"https://adamlink.nl/geo/street/wijde-kapelsteeg/5011",,,"yes",,,,
"https://adamlink.nl/geo/street/wijde-kerksteeg/5012",,"yes","yes",,,,
"https://adamlink.nl/geo/street/wijde-lombardsteeg/5013",,"yes","yes",,,,
"https://adamlink.nl/geo/street/wijdegang/6326",,,,"yes",,,
"https://adamlink.nl/geo/street/wijdegang/8145",,,,"yes",,,
"https://adamlink.nl/geo/street/wijdegang/8148",,,,"yes",,,
"https://adamlink.nl/geo/street/wijdesteeg/5015",,"yes","yes",,,,
"https://adamlink.nl/geo/street/wijnbergergang/6853",,,,,"yes","no",
"https://adamlink.nl/geo/street/wijngaardsgang/6822",,,,"yes","no",,
"https://adamlink.nl/geo/street/wijngaardsstraatje/5019",,"yes","yes",,,,
"https://adamlink.nl/geo/street/wijnkorfsgang/8149",,,,"yes",,,
"https://adamlink.nl/geo/street/wijntjesgang/8150",,,,"yes",,,
"https://adamlink.nl/geo/street/wildemansgang/6681",,,,"yes","no",,
"https://adamlink.nl/geo/street/willem-bakkersgang/6683",,,,"yes",,,
"https://adamlink.nl/geo/street/willemsstraat/5074",,"yes",,,,,
"https://adamlink.nl/geo/street/willenbrordsgang/6762",,,,,"yes","no",
"https://adamlink.nl/geo/street/windgang/8140",,,,"yes",,,
"https://adamlink.nl/geo/street/windhondsgang/6817",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/winkelhakengang/6783",,,,"yes",,,
"https://adamlink.nl/geo/street/witte-kruisgang/6708",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/witte-leeuwengang/6737",,,,"yes",,"yes","no"
"https://adamlink.nl/geo/street/witte-rozengang/6698",,,,"yes",,"yes","no"
"https://adamlink.nl/geo/street/witte-rozengang/6937",,,,"yes",,"yes","no"
"https://adamlink.nl/geo/street/wittebellengang/6764",,,,"yes",,"yes","no"
"https://adamlink.nl/geo/street/witteboomsgang/5422",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/wittekelk-steeg/5437",,"yes","yes","yes",,,
"https://adamlink.nl/geo/street/wittekoetsgang/6697",,,,"yes",,"yes","no"
"https://adamlink.nl/geo/street/wittelammerengang/8142",,,,"yes",,,
"https://adamlink.nl/geo/street/wittepaardsgang/8143",,,,"yes",,,
"https://adamlink.nl/geo/street/wittepaardssteeg/8144",,,,"yes",,,
"https://adamlink.nl/geo/street/wittevoetsgang/6773",,,,"yes",,"yes","no"
"https://adamlink.nl/geo/street/wolvenstraat/5124",,"yes","yes",,,,
"https://adamlink.nl/geo/street/wortelmarkt/7049",,"yes",,,,,
"https://adamlink.nl/geo/street/wyngaard-steegje/5470",,,,"yes",,,
"https://adamlink.nl/geo/street/zaagselgang/6776",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/zakslootje/5139",,,,"yes",,,
"https://adamlink.nl/geo/street/zalmgang/6297",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/zalmgang/6935",,,,"yes",,,
"https://adamlink.nl/geo/street/zalmgang/8152",,,,"yes",,,
"https://adamlink.nl/geo/street/zalmgang/8153",,,,"yes",,,
"https://adamlink.nl/geo/street/zalmgang/8154",,,,"yes",,,
"https://adamlink.nl/geo/street/zalmgang/8155",,,,"yes",,,
"https://adamlink.nl/geo/street/zalmvangersgang/8156",,,,"yes",,,
"https://adamlink.nl/geo/street/zanddwarsstraat/5141",,"yes","yes",,,,
"https://adamlink.nl/geo/street/zandhoek/5142",,,"yes",,,,
"https://adamlink.nl/geo/street/zandmansgang/6716",,,,"yes",,,
"https://adamlink.nl/geo/street/zandstraat/5145",,"yes","yes",,,,
"https://adamlink.nl/geo/street/zaturdagschegang/6932",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/zeedijk/5154","yes","yes","yes",,,,
"https://adamlink.nl/geo/street/zeeftenmakersgang/8158",,,,"yes",,,
"https://adamlink.nl/geo/street/zeemansgang/6757",,,,"yes","no",,
"https://adamlink.nl/geo/street/zeemledergang/6889",,,,"yes","no",,
"https://adamlink.nl/geo/street/zegersgang/6770",,,,"yes",,,
"https://adamlink.nl/geo/street/zeven-haken-en-oogengang/6733",,,,"yes",,"yes","no"
"https://adamlink.nl/geo/street/zevenhuizengang/6887",,,,"yes",,,
"https://adamlink.nl/geo/street/zevenkattengang/6684",,,,"yes",,,
"https://adamlink.nl/geo/street/zevenkattengang/6693",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/zevennaaldengang/6682",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/ziekentroostersgang/6847",,,,"yes",,,
"https://adamlink.nl/geo/street/zijdewormengang/6787",,,,"yes",,"yes","no"
"https://adamlink.nl/geo/street/zilversmidsgang/7001",,"yes",,"yes",,,
"https://adamlink.nl/geo/street/zoetenaam-steegje/5488",,"yes","yes",,,,
"https://adamlink.nl/geo/street/zonnehofje/8160",,,,"yes",,,
"https://adamlink.nl/geo/street/zouterijgang/6890",,,,,,"yes","no"
"https://adamlink.nl/geo/street/zoutkeetsgracht/5188",,"yes","yes",,,,
"https://adamlink.nl/geo/street/zoutsteeg/5190",,"yes","yes",,,,
"https://adamlink.nl/geo/street/zuiderkerkhof/5200",,"yes",,,,,
"https://adamlink.nl/geo/street/zwaardragershofje/6775",,,,"yes",,,
"https://adamlink.nl/geo/street/zwanenburgerstraat/5221","yes",,"yes",,,,
"https://adamlink.nl/geo/street/zwanenburgwal/5222",,"yes",,,,,
"https://adamlink.nl/geo/street/zwanengang/6873",,,,"yes",,,
"https://adamlink.nl/geo/street/zwanengang/8161",,,,"yes",,,
"https://adamlink.nl/geo/street/zwarte-arendsgang/6869",,,,"yes","no",,
"https://adamlink.nl/geo/street/zwarte-bijlsteeg/5779",,,"yes",,,,
"https://adamlink.nl/geo/street/zwarte-ravengang/6815",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/zwartehandsteeg/5226",,"yes",,"yes",,,
"https://adamlink.nl/geo/street/zwartepaard-steeg/5438",,"yes","yes","yes",,,
"https://adamlink.nl/geo/street/zwartesleutelgang/6829",,,,"yes","no",,
"https://adamlink.nl/geo/street/zwartlakenssteeg/7806",,,,"yes",,,
"https://adamlink.nl/geo/street/zwartlakensteeg/5658",,"yes","yes",,,,
