"street","straatnaam","minbouwjaar"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005123","Tintorettostraat","1931"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001470","Pracanalaan","1997"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003728","Goudreinetstraat","1958"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005296","Visseringstraat","1916"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004192","Lobo-Braakensiekstraat","1956"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001307","Luthuliplein","1992"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005131","Tolhuisweg","1938"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011951270","Metselstraat","2015"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005527","Kuiperbergweg","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001421","Centavoshof","1998"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005615","Kortvoort","1972"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005590","Zwanenburgwal","1905"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002874","Fijnje van Salverdastraat","1958"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002747","Arenborg","1960"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002032","Carolina MacGillavrylaan","1960"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004546","Plejadenplein","1922"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004527","Sinjeur Semeynsstraat","1952"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003155","Cornelis van der Lindenstraat","1921"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002830","Emanuel van Meterenstraat","1955"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005572","Zorgwijkstraat","1948"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002990","Borssenburgplein","1922"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002941","Binnen Dommersstraat","1929"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003607","Hudsonstraat","1923"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005548","Zanddwarsstraat","1905"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005107","Thérèse Schwartzeplein","1922"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005834","Samenwerking","1985"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003045","Buitenveldertselaan","1962"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002744","Archimedeslaan","1930"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002616","Vierde Vogelstraat","1918"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005928","Dom H. van der Laanstraat","1999"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000000977","Softwareweg","2000"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004664","Rijnstraat","1922"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003133","Coppelstockstraat","1924"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000006038","Truus Wijsmullerbrug","2014"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004048","Koxhorn","1962"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002437","Beetskoogstraat","2006"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003724","Gordijnensteeg","1702"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002590","Tweede Marnixplantsoen","1912"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001460","M. Berdenis van Berlekomstraat","1997"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004647","Rengerskerkestraat","2005"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004942","Zaandammerplein","1922"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004989","Speelmanstraat","1953"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004143","Leenhofstraat","1956"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003801","Molensteeg","1905"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000006037","Titus Brandsmabrug","2015"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002643","Adingerdorphof","1961"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004772","Oudemanhuispoort","1757"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003074","Buziaustraat","1960"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004081","Korte Marnixkade","1894"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004412","Romeinsarmsteeg","1905"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002691","Alpert van Metzhof","1956"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004586","Prof. H. Bavinckstraat","1961"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011951230","Eerstegeluk","2015"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005269","Vegastraat","1936"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003273","Dirkshornplantsoen","1948"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002399","Haringbuisdijk","2010"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005431","Ravenswaaipad","1983"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005729","Avercampstraat","1986"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002994","Bos en Lommerweg","1922"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002871","Ferrarisstraat","1951"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002954","Blauwvoetstraat","1952"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002074","Kampervenuspad","2008"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002656","Afrikanerplein","1926"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001897","Gaasperdammerweg","2016"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002895","Frambozenstraat","2008"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002934","Bijlmerplein","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005135","Tomatenstraat","1951"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004018","Koekoeksplein","1919"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004810","Parmenidesstraat","1955"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005004","Spui","1787"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003006","Bovenkarspelstraat","1953"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003129","Contactweg","1965"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003590","Hoogoord","1968"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005225","Van Mourik Broekmanstraat","1955"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001119","Rietlandpark","1917"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001075","Pelerin","2011"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004377","Pieter Lastmankade","1921"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004480","Schiemanstraat","1937"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001633","Geertruida van Lierstraat","1989"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003853","Nico van Suchtelenhof","1953"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004832","Weegschaalhof","1958"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005117","Tidorestraat","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004464","Savelsbos","1967"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002727","Anthonie van Dijckstraat","1931"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005865","Nieuwendammer Sluispad","1986"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000006109","Landzicht","2007"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003967","Karperweg","1919"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004017","Knollendamstraat","1883"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001377","Wevelgemstraat","1994"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003233","De Wittenstraat","1882"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000000938","Fraijlemaborg","2003"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005489","Wilnisgracht","1985"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003026","Brinkstraat","1924"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004654","Ribesstraat","1926"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003039","Buiksloterdijk","1919"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005652","Paterslaan","1981"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005357","Sportpark Spieringhorn","1972"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011951303","Leen Jongewaardkade","2015"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003794","Moerdijkstraat","1935"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003399","Jacob Melkmanstraat","1953"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001131","M.J. Granpré Molièreplein","1998"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300003700964","Klieverinkweg","2016"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001248","Pieter A. van Heijningestraat","1990"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011951457","Maurice Ravellaan","2017"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300001974580","Aakpad","2009"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004944","Zaanhof","1918"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002957","Bloemendalergouw","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004721","Onstein","1962"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004133","Lastageweg","1987"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000006060","Zuidgorsstraat","2007"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005338","W.J. Bijleveldstraat","1953"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005863","Vendelstraat","1989"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001202","Veldbiesstraat","1993"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004060","Kreeftstraat","1922"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004572","President Kennedylaan","1932"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005825","Jan Nautahof","1985"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004886","Wilgenweg","1922"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001394","Tjeukemeerhof","1998"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001111","Putterplantsoen","1998"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001246","Thomas Prinslaan","1990"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004538","Plantage Lepellaan","1874"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003477","Joan Muyskenweg","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004230","Luzacstraat","1927"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005060","Suikerbakkerssteeg","1999"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005162","Turnerstraat","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000000923","Kombuisweg","2002"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011951171","Hoopende Swaen","2016"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005515","Mijehof","1980"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004064","Krijn Breurstraat","1992"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001266","George Sandstraat","1991"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001954","Erasmuspark","1932"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003647","J.F. Ankersmitstraat","1964"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004640","Reinier Engelmanstraat","1961"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003503","Johannes de Bekahof","1956"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001450","Tenderstraat","2000"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001338","Van Bleiswijkstraat","1913"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004918","Willy Sluiterstraat","1960"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300003695545","G.J.M. Sarlemijnstraat","2015"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003521","Henri Zagwijnstraat","1957"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005683","Dantestraat","1984"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004180","Lijnbaanssteeg","1730"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004308","Mendes da Costahof","1957"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003124","Commelinstraat","1878"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001186","Oostzeeweg","1995"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300003767133","Pontsteiger","2014"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005576","Zuid-Bevelandstraat","1932"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001628","Chris Lebeaustraat","1966"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002666","Albardagracht","1972"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003611","Hugo Floris Ruysstraat","1953"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001022","Scannerstraat","2000"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004663","Rijgersborgh","1959"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005153","Troelstralaan","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005913","Back-upstraat","2007"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001407","Valutaboulevard","1998"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004204","Looiersgracht","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002405","Barkasstraat","2009"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004963","Smitstraat","1911"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001623","Jan Mensplein","1988"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004159","Leimuidenstraat","1928"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011951433","De Leggende Osstraat","2016"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001256","Catharina Boudewijnshof","1990"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002759","Asingaborg","1965"
